stt,tên việc,link
12,Nhân Viên Phát Triển Thị Trường,https://vn.joboko.com/viec-lam-nhan-vien-phat-trien-thi-truong-xvi5976491
13,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6108384
14,Chuyên Viên/Chuyên Viên Cao Cấp Phát Triển Sản Phẩm Khách Hàng Doanh Nghiệp - Hội Sở Hà Đông,https://vn.joboko.com/viec-lam-chuyen-vien-chuyen-vien-cao-cap-phat-trien-san-pham-khach-hang-doanh-nghiep-hoi-so-ha-dong-xvi6098775
15,Nhân Viên Kỹ Thuật Tòa Nhà ( Hà Nội- Hà Nam- Bắc Ninh),https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-toa-nha-ha-noi-ha-nam-bac-ninh-xvi6031175
16,Kỹ Sư Thiết Kế & Thi Công Thang Máy,https://vn.joboko.com/viec-lam-ky-su-thiet-ke-thi-cong-thang-may-xvi5991713
17,Kỹ Sư Cơ Điện,https://vn.joboko.com/viec-lam-ky-su-co-dien-xvi6027767
18,"Nhân Viên Kinh Doanh Phần Mềm Quản Lý Bán Hàng (Thu Nhập 15-30tr/Tháng, Không Yêu Cầu Kinh Nghiệm)",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-phan-mem-quan-ly-ban-hang-thu-nhap-15-30tr-thang-khong-yeu-cau-kinh-nghiem-xvi6019252
19,Nhân Viên Thiết Kế Kỹ Thuật Động Cơ (Tiếng Trung),https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-ky-thuat-dong-co-tieng-trung-xvi6011446
20,Nhân Viên IT (Helpdesk),https://vn.joboko.com/viec-lam-nhan-vien-it-helpdesk-xvi5964542
21,Vision Engineer [ Up 10 $1500],https://vn.joboko.com/viec-lam-vision-engineer-up-10-1500-xvi6019096
22,Kỹ Thuật Viên Bảo Trì,https://vn.joboko.com/viec-lam-ky-thuat-vien-bao-tri-dong-nai-long-an-quang-ninh-bac-ninh-xvi5917262
23,Kỹ Thuật Vận Hành Máy,https://vn.joboko.com/viec-lam-ky-thuat-van-hanh-may-xvi6056269
24,Nhân Viên Kinh Doanh Kỹ Thuật - Sales Engineer,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-ky-thuat-sales-engineer-xvi6079139
25,R&D Engineer (Up to Manager),https://vn.joboko.com/viec-lam-r-d-engineer-up-to-manager-xvi6109315
26,SMT/ AI Supervisor/ Senior Engineer (Salary Upto 35M),https://vn.joboko.com/viec-lam-smt-ai-supervisor-senior-engineer-salary-upto-35m-xvi6044585
27,Foxconn Bắc Giang Tuyển Gấp Kỹ Sư TE (Test Engineer),https://vn.joboko.com/viec-lam-foxconn-bac-giang-tuyen-gap-ky-su-te-test-engineer-xvi6085832
28,[ Hot Job ] Nhân Viên Phát Triển Phần Mềm,https://vn.joboko.com/viec-lam-hot-job-nhan-vien-phat-trien-phan-mem-xvi6107275
29,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
30,Kỹ Sư Cơ- Điện,https://vn.joboko.com/viec-lam-ky-su-co-dien-dien-ctn-hvac-pccc-xvi5786466
31,Nhân Viên Thiết Kế,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-xvi5771374
32,Nhân Viên Lập Trình PLC,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-plc-plc-programmer-xvi5704661
33,Nhân Viên Lập Trình AI/Vision,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-ai-vision-xvi5835271
34,Kỹ Sư Lập Trình PLC,https://vn.joboko.com/viec-lam-ky-su-lap-trinh-plc-xvi6103284
35,Hardware Engineer,https://vn.joboko.com/viec-lam-hardware-engineer-xvi6060483
36,Nhân Viên Bảo Trì Sửa Chữa Điện,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-sua-chua-dien-xvi6060510
37,Nhân Viên Chất Lượng Phụ Trách QMS,https://vn.joboko.com/viec-lam-nhan-vien-chat-luong-phu-trach-qms-xvi5632882
38,Chỉ Huy Trưởng Cơ Điện - Biết Tiếng Trung,https://vn.joboko.com/viec-lam-chi-huy-truong-co-dien-biet-tieng-trung-xvi6081749
39,Nhân Viên Kỹ Thuật (9-12 Triệu/Tháng Chưa Bao Gồm Tăng Ca),https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-9-12-trieu-thang-chua-bao-gom-tang-ca-xvi6008919
40,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6028710
41,Business Development Executive (Contruction Industry),https://vn.joboko.com/viec-lam-business-development-executive-contruction-industry-xvi6026980
42,Kỹ Sư Lập Trình,https://vn.joboko.com/viec-lam-ky-su-lap-trinh-xvi6096750
43,Nhân Viên IT (Helpdesk Suppot),https://vn.joboko.com/viec-lam-nhan-vien-it-helpdesk-suppot-xvi6074953
44,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6094209
45,[Gấp] Nhân Viên IT - Từ 1 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-gap-nhan-vien-it-tu-1-nam-kinh-nghiem-xvi6033120
46,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6020716
47,Kỹ Thuật Viên Cơ Điện,https://vn.joboko.com/viec-lam-ky-thuat-vien-co-dien-xvi6087948
48,CTV Kinh Doanh - Loa Thanh Toán MBBank,https://vn.joboko.com/viec-lam-ctv-kinh-doanh-loa-thanh-toan-mbbank-xvi6070948
49,Nhân Viên Kỹ Thuật (Điện Nhẹ Camera),https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-dien-nhe-camera-xvi6011442
50,Kỹ Thuật Điện Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-thuat-dien-tu-dong-hoa-xvi6108972
51,Senior Network Engineer - English,https://vn.joboko.com/viec-lam-senior-network-engineer-english-xvi5918106
52,Kỹ Sư Phần Mềm - SOFTWARE ENGINEER,https://vn.joboko.com/viec-lam-ky-su-phan-mem-software-engineer-xvi5711909
53,"Nhân Viên Lập Trình PLC (Có Xe Đưa Đón Từ Hà Nội, Thái Nguyên, Bắc Giang, Bắc Ninh - Nghỉ Thứ 7 và Chủ Nhật)",https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-plc-co-xe-dua-don-tu-ha-noi-thai-nguyen-bac-giang-bac-ninh-nghi-thu-7-va-chu-nhat-xvi6040301
54,Kỹ Thuật Vận Hành Máy,https://vn.joboko.com/viec-lam-ky-thuat-van-hanh-may-xvi6105201
55,Kỹ Sư IT,https://vn.joboko.com/viec-lam-ky-su-it-xvi6072594
56,Kỹ Sư IE- Tiếng Trung - Lương Hấp Dẫn,https://vn.joboko.com/viec-lam-ky-su-ie-tieng-trung-luong-hap-dan-xvi6080940
57,Nhân Viên Lập Trình CNC (Bắc Ninh),https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-cnc-bac-ninh-xvi6092313
58,Trưởng Phòng Chuyển Đổi Số (Xe Đưa Đón Hà Nội - Bắc Ninh),https://vn.joboko.com/viec-lam-truong-phong-chuyen-doi-so-xe-dua-don-ha-noi-bac-ninh-xvi6031006
59,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6043380
60,Kỹ Sư Trưởng Nhóm Điện Tử / Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-su-truong-nhom-dien-tu-tu-dong-hoa-xvi6082135
61,Kỹ Sư Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-su-tu-dong-hoa-xvi6093175
62,Kỹ Sư IT,https://vn.joboko.com/viec-lam-ky-su-it-xvi6097545
63,Nhân Viên Thiết Kế Simulation,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-simulation-xvi5835276
64,QA/QC Lead,https://vn.joboko.com/viec-lam-qa-qc-lead-xvi6058471
65,Education PC Staff,https://vn.joboko.com/viec-lam-education-pc-staff-xvi5982787
66,Foxconn Fii Tuyển Gấp Kỹ Sư Trí Tuệ Nhân Tạo AI,https://vn.joboko.com/viec-lam-foxconn-fii-tuyen-gap-ky-su-tri-tue-nhan-tao-ai-xvi6108694
67,Nhân viên lập trình Vision - Xử lý hình ảnh công nghiệp,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-vision-xu-ly-hinh-anh-cong-nghiep-xvi5782834
68,Kỹ Sư Điện Lập Trình PLC & C#,https://vn.joboko.com/viec-lam-ky-su-dien-lap-trinh-plc-c-xvi5689554
69,"LậP Trình Viên PC CONTROL, C#",https://vn.joboko.com/viec-lam-lap-trinh-vien-pc-control-c-xvi5741551
70,Kỹ Sư Công Đoạn - Process Engineer,https://vn.joboko.com/viec-lam-ky-su-cong-doan-process-engineer-xvi6116717
71,Lập Trình Viên PHP Backend,https://vn.joboko.com/viec-lam-lap-trinh-vien-php-backend-xvi6068564
72,Kỹ Sư Lập Trình PC (C#),https://vn.joboko.com/viec-lam-ky-su-lap-trinh-pc-c-xvi6096470
73,[Bắc Ninh] Nhân viên IT,https://vn.joboko.com/viec-lam-bac-ninh-nhan-vien-it-xvi6089759
74,Nhân Viên Phát Triển Phần Mềm,https://vn.joboko.com/viec-lam-nhan-vien-phat-trien-phan-mem-xvi6042889
75,Lập Trình CNC/ Vận Hành Máy CNC [Thu Nhập Từ 18 - 25 Triệu] Làm Việc Tại Bắc Ninh,https://vn.joboko.com/viec-lam-lap-trinh-cnc-van-hanh-may-cnc-thu-nhap-tu-18-25-trieu-lam-viec-tai-bac-ninh-xvi6032796
76,Kỹ Sư Phần Mềm (Software Engineering) - Lương Upto 40M,https://vn.joboko.com/viec-lam-ky-su-phan-mem-software-engineering-luong-upto-40m-xvi6041780
77,Graphic Design,https://vn.joboko.com/viec-lam-graphic-design-xvi6107633
78,Nhân Viên Bán Hàng Điện Máy PC PS Promoter,https://vn.joboko.com/viec-lam-nhan-vien-ban-hang-dien-may-pc-ps-promoter-xvi6095946
79,Kỹ Sư MES,https://vn.joboko.com/viec-lam-ky-su-mes-xvi5992810
80,Nhân Viên Video Editor - Thu Nhập 12 Đến 18 Triệu - Có Kinh Nghiệm Edit Video- Bắc Ninh,https://vn.joboko.com/viec-lam-nhan-vien-video-editor-thu-nhap-12-den-18-trieu-co-kinh-nghiem-edit-video-bac-ninh-xvi6100888
81,Chuyên Viên QA (21 - 23 Triệu/ Tháng),https://vn.joboko.com/viec-lam-chuyen-vien-qa-21-23-trieu-thang-xvi5995516
82,Kỹ Sư Điện M&E Cho Công Trình Nhà Xưởng - Đi Làm Ngay - Từ 2 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-ky-su-dien-m-e-cho-cong-trinh-nha-xuong-di-lam-ngay-tu-2-nam-kinh-nghiem-xvi6090832
83,Hardware Engineer (Salary Upto 20M),https://vn.joboko.com/viec-lam-hardware-engineer-salary-upto-20m-xvi6067545
84,Software QA Engineer (Remote),https://vn.joboko.com/viec-lam-software-qa-engineer-remote-xvi6102428
85,Nhân Viên IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6076184
86,Kỹ Sư Tự Động Hóa (Chinese),https://vn.joboko.com/viec-lam-ky-su-tu-dong-hoa-chinese-xvi6108494
87,Nhân Viên Quản Lý Tổng Hợp Có Kiến Thức Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-quan-ly-tong-hop-co-kien-thuc-ky-thuat-xvi6008447
88,NHÂN VIÊN BẢO DƯỠNG (Biết lập trình PLC),https://vn.joboko.com/viec-lam-nhan-vien-bao-duong-biet-lap-trinh-plc-xvi6098347
89,Thiết Kế Máy Tự Động Hóa,https://vn.joboko.com/viec-lam-thiet-ke-may-tu-dong-hoa-xvi6116687
90,Kỹ Sư Giám Sát Cơ Điện - Biết Tiếng Trung,https://vn.joboko.com/viec-lam-ky-su-giam-sat-co-dien-biet-tieng-trung-xvi6082814
91,Kỹ Sư Cơ Điện Hiện Trường,https://vn.joboko.com/viec-lam-ky-su-co-dien-hien-truong-xvi5821584
92,Nhân Viên Kinh Doanh (Không Áp Doanh Số),https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-khong-ap-doanh-so-xvi6086930
93,Test Engineer,https://vn.joboko.com/viec-lam-test-engineer-xvi6110570
94,LẬP TRÌNH PLC,https://vn.joboko.com/viec-lam-lap-trinh-plc-xvi6065030
95,Material Control_Chinese (Kế Hoạch Nguyên Vật Liệu),https://vn.joboko.com/viec-lam-material-control-chinese-ke-hoach-nguyen-vat-lieu-xvi5979950
96,Nhân Viên Lập Trình & Vận Hành Máy Phay,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-van-hanh-may-phay-tu-son-bac-ninh-xvi5850249
97,NHÂN VIÊN IT - Phần Cứng,https://vn.joboko.com/viec-lam-nhan-vien-it-phan-cung-xvi5813913
98,Nhân Viên Kỹ Thuật (9-12 Triệu/Tháng + Tăng Ca)Top 100 Nơi Làm Việc Tốt Nhất Việt Nam,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-9-12-trieu-thang-tang-ca-top-100-noi-lam-viec-tot-nhat-viet-nam-xvi6015677
99,Kỹ Sư/ Lập Trình Viên PLC Máy Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-su-lap-trinh-vien-plc-may-tu-dong-hoa-xvi6105074
100,Quản Lý Bộ Phận Cơ Điện,https://vn.joboko.com/viec-lam-quan-ly-bo-phan-co-dien-xvi6090744
101,Nhân Viên R&D (Song Ngữ Hàn - Anh),https://vn.joboko.com/viec-lam-nhan-vien-r-d-song-ngu-han-anh-xvi6090017
102,Nhân Viên Khai Báo Hệ Thống Công Nghệ,https://vn.joboko.com/viec-lam-nhan-vien-khai-bao-he-thong-cong-nghe-xvi5796022
103,SEOJIN XƯỞNG 3 - NHÂN VIÊN THIẾT KẾ CÔNG CỤ & PHÁT TRIỂN,https://vn.joboko.com/viec-lam-seojin-xuong-3-nhan-vien-thiet-ke-cong-cu-phat-trien-co-kinh-nghiem-tieng-anh-tot-xvi5788993
104,Nhân Viên Tư Vấn Phần Mềm Trực Tiếp,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-phan-mem-truc-tiep-xvi6073522
105,Nhân Viên Thiết Kế Chế Bản,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-che-ban-xvi5459488
106,Nhân viên Kỹ Thuật Phần Mềm,https://vn.joboko.com/viec-lam-cellphones-nhan-vien-ky-thuat-phan-mem-xvi4487263
107,Nhân Viên Trực Vận Hành Hệ Thống 24/7,https://vn.joboko.com/viec-lam-nhan-vien-truc-van-hanh-he-thong-24-7-xvi6092631
108,SEOJIN XƯỞNG 3 - KỸ SƯ THIẾT KẾ PHẦN MỀM,https://vn.joboko.com/viec-lam-seojin-xuong-3-ky-su-thiet-ke-phan-mem-co-kinh-nghiem-tieng-anh-tot-xvi5806331
109,"Vận Hành Máy Tại Đồng Nguyên, Bắc Ninh",https://vn.joboko.com/viec-lam-van-hanh-may-tai-dong-nguyen-bac-ninh-xvi6066377
