stt,tên việc,link
13,Kỹ Sư Cơ Điện M&E - Lương Upto 20tr - Tại Hà Nội Và Bình Định,https://vn.joboko.com/viec-lam-ky-su-co-dien-m-e-luong-upto-20tr-tai-ha-noi-va-binh-dinh-xvi6029912
14,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
15,Nhân Viên Tư Vấn Thiết Kế Kiến Trúc - Nội Thất,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-thiet-ke-kien-truc-noi-that-xvi6106910
16,Sport Scout,https://vn.joboko.com/viec-lam-sport-scout-xvi5977119
17,"CTV Bán Hàng Dịch Vụ , Phần Mềm",https://vn.joboko.com/viec-lam-ctv-ban-hang-dich-vu-phan-mem-xvi6103232
18,CTV Kinh Doanh - Loa Thanh Toán MBBank,https://vn.joboko.com/viec-lam-ctv-kinh-doanh-loa-thanh-toan-mbbank-xvi6070948
19,Nhân Viên Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-co-dien-xvi6070891
20,NHÂN VIÊN IT,https://vn.joboko.com/viec-lam-nhan-vien-it-xvi6071646
21,Senior Personal Development Coach (Huấn luyện viên phát triển cá nhân),https://vn.joboko.com/viec-lam-senior-personal-development-coach-huan-luyen-vien-phat-trien-ca-nhan-xvi6039352
22,Nhân Viên Kỹ Thuật Viễn Thông,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-vien-thong-xvi6083885
23,Chuyên Viên Media - Designer,https://vn.joboko.com/viec-lam-chuyen-vien-media-designer-xvi6080052
24,HR Development,https://vn.joboko.com/viec-lam-hr-development-xvi5865781
25,Nhân Viên Tư Vấn Bán Hàng Tại Quy Nhơn - Bình Đinh,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-ban-hang-tai-quy-nhon-binh-dinh-xvi6080777
26,Sales Thiết Bị Điện/Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-sales-thiet-bi-dien-nhan-vien-kinh-doanh-xvi6055813
27,Kỹ Thuật Bảo Trì/ Sửa Chữa,https://vn.joboko.com/viec-lam-ky-thuat-bao-tri-sua-chua-nhan-sv-moi-ra-truong-xvi5879295
28,Nhân Viên Bán Hàng Điện Máy PC PS Promoter,https://vn.joboko.com/viec-lam-nhan-vien-ban-hang-dien-may-pc-ps-promoter-xvi6095946
29,"Platform ,middleware Technical Lead Android",https://vn.joboko.com/viec-lam-platform-middleware-technical-lead-android-xvi6099682
30,Software QA Engineer (Remote),https://vn.joboko.com/viec-lam-software-qa-engineer-remote-xvi6102428
31,Trợ Lý Kinh Doanh /Sales Admin,https://vn.joboko.com/viec-lam-tro-ly-kinh-doanh-sales-admin-xvi6091411
32,Trưởng Nhóm Kinh Doanh (Sales) (Sales Manager - Exporting Furniture (Binh Dinh)) - Đi Làm Ngay,https://vn.joboko.com/viec-lam-truong-nhom-kinh-doanh-sales-sales-manager-exporting-furniture-binh-dinh-di-lam-ngay-xvi6080102
33,Giám Đốc Kỹ Thuật,https://vn.joboko.com/viec-lam-giam-doc-ky-thuat-xvi6079852
34,CTV Kinh Doanh Giải Pháp Công Nghệ,https://vn.joboko.com/viec-lam-ctv-kinh-doanh-giai-phap-cong-nghe-xvi6072058
35,DEVELOPER,https://vn.joboko.com/viec-lam-developer-xvi6012154
36,"Nhân Viên Lập Trình Frotend React, Nextjs Tại Quy Nhơn",https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-frotend-react-nextjs-tai-quy-nhon-xvi6115370
37,ERP Engineer,https://vn.joboko.com/viec-lam-erp-engineer-xvi6048730
38,"Kỹ Thuật Sửa Chữa Và Bảo Dưỡng Âm Thanh, Máy Tính",https://vn.joboko.com/viec-lam-ky-thuat-sua-chua-va-bao-duong-am-thanh-may-tinh-xvi6097064
39,Nhân viên Kỹ Thuật Phần Mềm,https://vn.joboko.com/viec-lam-cellphones-nhan-vien-ky-thuat-phan-mem-xvi4487263
40,AI Engineer,https://vn.joboko.com/viec-lam-ai-engineer-xvi5917658
41,Thiết Kế Đồ Họa,https://vn.joboko.com/viec-lam-thiet-ke-do-hoa-xvi6093894
